"CollectorNo","Barcode","CollectionNo","AddlNo","URB_No","Family","Genus","Species","Infraspecific rank","ScientificNameAuthorship","Qualifiers","TaxonomyNotes","NewReport","Type","TypeName","Stage","HostFam","HostSubFam","HostGen","HostSp","HostScientificNameAuthorship","28S","CO3","EF1a","ITS","SSU","HOST seq","Genome","Pub","Year","Day-Month","Country","StateProvince","City","Locale","Lat","Long","elev m","collection notes","Sources","Collector","Mycoparasites present","Photos","Reference","decade","decade_label"
"414","PUR009187","1986",NA,NA,"Coleosporiaceae","Coleosporium","paraphysatum",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Sinclairia","polyantha",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45851","Costa Rica",NA,"Peralta",NA,"9.9673110000000005","-83.611834999999999",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"JRH191",NA,NA,"JRH 2003-191",NA,"Coleosporiaceae","Coleosporium","paraphysatum",NA,"Dietel & Holw.",NA,NA,FALSE,FALSE,NA,"II","Asteraceae",NA,"Sinclairia","polyantha",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,2003,"45993","Costa Rica",NA,NA,NA,NA,NA,NA,NA,"field collection","Hernandez, Jose",NA,FALSE,NA,2000,"2000s"
"86043","PUR014842","50057",NA,NA,"Coleosporiaceae","Coleosporium","steviae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Stevia","polycephala",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45691","Guatemala","Quetzaltenango","Zunil","vicinity of Fuentes Georginas, slopes of Volcan de Zunil","14.74122","-91.663939999999997","2300-2500",NA,NA,NA,NA,NA,NA,1940,"1940s"
"66263","PUR008857","48976",NA,NA,"Coleosporiaceae","Coleosporium","anceps",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","punctata",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1939,"45710","Guatemala","San Marcos","Puente de Nahuatl-aa","near San Marcos","14.936124","-91.982787000000002","2280",NA,NA,NA,NA,NA,NA,1930,"1930s"
"320","PUR016698","275",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","purga",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"46021","Costa Rica","Alajuela","Orotina",NA,"9.9119720000000004","-84.52337",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"63174","PUR016699","49108",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","purpurea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1939,"45678","Guatemala","Sacatepequez","Barranco","above Duenas","14.596667","-90.754722000000001","1590-1800",NA,NA,NA,NA,NA,NA,1930,"1930s"
"58015","PUR016701","49109",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","purpurea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1938,"45962","Guatemala","Sacatepequez",NA,"Near Antigua","14.561109999999999","-90.734440000000006","1500-1600",NA,NA,NA,NA,NA,NA,1930,"1930s"
"80114","PUR016700","50251",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","purpurea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"46002","Guatemala","Chimaltenango",NA,"Finca La Alameda, near Chimaltenango","14.83333","-91.966669999999993","1830",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,"PUR016109","132",NA,NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,NA,NA,NA,"II","Apocynaceae",NA,"Plumeria","rubra",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1892,"45748","Guatemala",NA,"Cayatenango",NA,"15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1890,"1890s"
"5460","PUR016108","142",NA,NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,NA,NA,NA,NA,"Apocynaceae",NA,"Plumeria","rubra",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1906,"45699","Guatemala",NA,NA,NA,"15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1900,"1900s"
"JRH174",NA,"BPI863619","JRH 2003-174",NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,FALSE,FALSE,NA,NA,"Apocynaceae",NA,"Plumeria","rubra",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,2003,"45992","Costa Rica","Guanacaste","Area de Conservacion Guanacaste",NA,"10.774100000000001","-85.349900000000005","805",NA,"field collection","Hernandez, Jose",NA,FALSE,NA,2000,"2000s"
"JRH201",NA,"BPI864103","JRH 2003-201",NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,FALSE,FALSE,NA,"II","Apocynaceae",NA,"Plumeria","rubra f. lutea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,2003,"45995","Honduras","Francisco Morazan","Zamorano Pan-American Agricultural School, campus",NA,"14.0108","-87.011200000000002","808",NA,"field collection","Hernandez, Jose",NA,FALSE,NA,2000,"2000s"
"80014","PUR008355","50007",NA,NA,"Coleosporiaceae","Coleosporium","viguierae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Verbesina","scabriuscula",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"46005","Guatemala","Chimaltenango",NA,"Along Rio Guacalate, SE of Chimaltenango","14.640002000000001","-90.918604000000002","1700",NA,NA,NA,NA,NA,NA,1940,"1940s"
"77233","PUR008858","50008",NA,NA,"Coleosporiaceae","Coleosporium","anceps",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","scabriuscula",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45975","Guatemala","Jalapa",NA,"Mountains along the road between Jalapa and Paraiso","14.616429999999999","-89.842983000000004","1400-1700",NA,NA,NA,NA,NA,NA,1940,"1940s"
"86134","PUR008860","50011",NA,NA,"Coleosporiaceae","Coleosporium","anceps",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","scabriuscula",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45693","Guatemala","Quetzaltenango",NA,"Above Los Vahos, Cerro Quemado","14.74122","-91.663939999999997","2900-3000",NA,NA,NA,NA,NA,NA,1940,"1940s"
"84974","PUR008354","50012",NA,NA,"Coleosporiaceae","Coleosporium","viguierae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","scabriuscula",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45684","Guatemala","Quetzaltenango",NA,"Densely forested, damp, white sand quebrada, El Pocito, S of San Mart¡n Chile Verde, on road to Colomba","14.74122","-91.663939999999997","2200",NA,NA,NA,NA,NA,NA,1940,"1940s"
"87092","PUR008356","50009",NA,NA,"Coleosporiaceae","Coleosporium","viguierae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","scabriuscula",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45697","Guatemala","Quetzaltenango",NA,"Along old road between Finca Pirineos and Patazulin","14.74122","-91.663939999999997","1200-1400",NA,NA,NA,NA,NA,NA,1940,"1940s"
"723","PUR008353","1921",NA,NA,"Coleosporiaceae","Coleosporium","viguierae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","scabriuscula",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45671","Guatemala","Retalhuleu","San Felipe",NA,"14.452835","-91.763503999999998",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"86266","PUR008859","50010",NA,NA,"Coleosporiaceae","Coleosporium","anceps",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","scabriuscula",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45694","Guatemala","San Marcos","Barranco Eminencia","road between San Marcos and San Rafael Pie de la Cuesta, in upper part of the barranco between Finca La Lucha and Buena Vista","14.936124","-91.982787000000002","2500-2700",NA,NA,NA,NA,NA,NA,1940,"1940s"
"232","PUR015791","49366",NA,NA,"Coleosporiaceae","Coleosporium","begoniae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Begoniaceae",NA,"Begonia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45963","Guatemala","Chimaltenango",NA,NA,"14.640002000000001","-90.918604000000002",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
"77107","PUR014922","N3207",NA,NA,"Coleosporiaceae","Coleosporium","arizonicum",NA,"Cummins",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Eupatorium","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1977,"45812","Costa Rica","Alajuela",NA,NA,"10.016249999999999","-84.21163",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
"659","PUR014749","870",NA,NA,"Coleosporiaceae","Coleosporium","steviae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Eupatorium","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45658","Guatemala","Chimaltenango","Tecpan",NA,"14.640002000000001","-90.918604000000002","780-900",NA,NA,NA,NA,NA,NA,1910,"1910s"
"5417","PUR014750","49464",NA,NA,"Coleosporiaceae","Coleosporium","steviae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1906,"45696","Guatemala","Quetzaltenango","Quetzaltenango","Volcano Cerro Quemado","14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1900,"1900s"
"812","PUR014748","869",NA,NA,"Coleosporiaceae","Coleosporium","steviae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45688","Guatemala","Quetzaltenango",NA,NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"207","PUR014752","53011",NA,NA,"Coleosporiaceae","Coleosporium","steviae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45942","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
"425","PUR014751","53012",NA,NA,"Coleosporiaceae","Coleosporium","steviae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eupatorium","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1951,"45669","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
NA,"PUR016716","61544",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1966,"45787","Costa Rica","Heredia","San Antonio de Belen",NA,"9.9753530000000001","-84.139894999999996",NA,NA,NA,NA,NA,NA,NA,1960,"1960s"
"75178","PUR016720","50246",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45954","Guatemala","Jutiapa",NA,"vicinity of Jutiapa","14.166667","-89.833332999999996","850",NA,NA,NA,NA,NA,NA,1940,"1940s"
"75346","PUR016724","50247",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45954","Guatemala","Jutiapa",NA,"vicinity of Jutiapa","14.166667","-89.833332999999996","850",NA,NA,NA,NA,NA,NA,1940,"1940s"
"74219","PUR016719","65556",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1974,"45775","Guatemala","Quetzaltenango",NA,"S of Ciudad Quetzaltenango","14.74122","-91.663939999999997","1676.4",NA,NA,NA,NA,NA,NA,1970,"1970s"
"83710","PUR016727","50253",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45673","Guatemala","Quetzaltenango",NA,"Region of Las Nubes, S of San Martin Chile Verde","14.74122","-91.663939999999997","2250",NA,NA,NA,NA,NA,NA,1940,"1940s"
"84863","PUR016722","50248",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45682","Guatemala","Quetzaltenango",NA,"Along road above Santa Maria de Jesus","14.74122","-91.663939999999997","1680",NA,NA,NA,NA,NA,NA,1940,"1940s"
"84839","PUR016723","50249",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45682","Guatemala","Quetzaltenango",NA,"Along road above Santa Maria de Jesus","14.74122","-91.663939999999997","1680",NA,NA,NA,NA,NA,NA,1940,"1940s"
"358","PUR016715","293",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1918,"45660","Costa Rica","San José",NA,NA,"9.9333329999999993","-84.083332999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"77677","PUR016721","50252",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45981","Guatemala","Santa Rosa",NA,"near Cuilapa","14.074166999999999","-90.416667000000004","985",NA,NA,NA,NA,NA,NA,1940,"1940s"
"79426","PUR016726","50250",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45997","Guatemala","Santa Rosa",NA,"Along the Avellana road, S of Guazacapon","14.074166999999999","-90.416667000000004","150",NA,NA,NA,NA,NA,NA,1940,"1940s"
"2964","PUR016717","51441",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1947,"45681","El Salvador","Ahuachapan","Western slopes of Sierra de Apaneca, vicinityh of Apaneca",NA,"13.844282","-89.917113999999998","1400-1600",NA,NA,NA,NA,NA,NA,1940,"1940s"
"3948","PUR016714","48601",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45864","Belize","Cayo","San Agustin",NA,"17.15605","-89.060239999999993",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
"80105","PUR016725","50254",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"46002","Guatemala","Chimaltenango",NA,"Finca La Alameda, near Chimaltenango","14.83333","-91.966669999999993","1830",NA,NA,NA,NA,NA,NA,1940,"1940s"
"H96-40","PUR016728","N9657",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1996,"45705","Honduras","Cortes","San Pedro Sula, W of San Pedro Sula, km 30, Hwy CA4, along roadside",NA,"14.712","-86.807982999999993",NA,NA,NA,NA,NA,NA,NA,1990,"1990s"
"74180","PUR016718","65557",NA,NA,"Coleosporiaceae","Coleosporium","ipomoeae",NA,"(Schwein.) Burrill",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Ipomoea","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1974,"45772","Guatemala","Guatemala",NA,"near Solala-Suchitepequez border","15.454542","-90.438964999999996","1432.56",NA,NA,NA,NA,NA,NA,1970,"1970s"
"690","PUR009160","1987",NA,NA,"Coleosporiaceae","Coleosporium","paraphysatum",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Liabum","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45669","Guatemala","Retalhuleu","San Felipe",NA,"14.452835","-91.763503999999998",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,"PUR016112","49462",NA,NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,NA,NA,NA,"II","Apocynaceae",NA,"Plumeria","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1907,"45683","Guatemala","Solola",NA,"between Patubul and San Lucus","14.770436","-91.279419000000004","1219.2",NA,NA,NA,NA,NA,NA,1900,"1900s"
"217","PUR016115","53010",NA,NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,NA,NA,NA,NA,"Apocynaceae",NA,"Plumeria","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45940","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
"657","PUR016114","F17836",NA,NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,NA,NA,NA,NA,"Apocynaceae",NA,"Plumeria","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1951,"46021","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
"H96-38","PUR016116","N9625",NA,NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,NA,NA,NA,NA,"Apocynaceae",NA,"Plumeria","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1996,"45704","Honduras","Atl ntida","La Ceiba, Agriculture School at La Ceiba",NA,"15.781943999999999","-86.790278000000001","301",NA,NA,NA,NA,NA,NA,1990,"1990s"
"24","PUR016119","144",NA,NA,"Coleosporiaceae","Coleosporium","plumeriae",NA,"Pat.",NA,NA,NA,NA,NA,NA,"Apocynaceae",NA,"Plumeria","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1920,"45885","Panama","Bocas del Toro","United Fruit Co. Farm Six",NA,"8.9944839999999999","-79.892089999999996",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
"3851","PUR015809","48605",NA,NA,"Coleosporiaceae","Coleosporium","spigeliae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Loganiaceae",NA,"Spigelia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45843","Belize","Cayo","Chalillo Crossing",NA,"17.154677","-89.059174999999996","1546",NA,NA,NA,NA,NA,NA,1930,"1930s"
"74257","PUR014852","65543",NA,NA,"Coleosporiaceae","Coleosporium","steviae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Stevia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1974,"45778","Guatemala","Huehuetenango",NA,"Hwy. 9N at km. 139","15.666667","-91.583332999999996","3078.48",NA,NA,NA,NA,NA,NA,1970,"1970s"
"876","PUR014855","49434",NA,NA,"Coleosporiaceae","Coleosporium","steviae",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Stevia","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1937,"45856","Guatemala","Chimaltenango","Manchen",NA,"15.2","-89.2",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
"70","PUR008384","49435",NA,NA,"Coleosporiaceae","Coleosporium","viguierae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Verbesina","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1936,"45881","Guatemala","Chimaltenango","Manchen",NA,"15.2","-89.2",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
"74235","PUR008877","65558",NA,NA,"Coleosporiaceae","Coleosporium","anceps",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1974,"45776","Guatemala","Huehuetenango",NA,"3 km. 14, S of Ciudad Chiquirichapa","14.74122","-91.663939999999997","2712.72",NA,NA,NA,NA,NA,NA,1970,"1970s"
"74373","PUR008894","65549",NA,NA,"Coleosporiaceae","Coleosporium","verbesinae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1974,"45827","Guatemala","Huehuetenango",NA,"Hwy. 9N at Km. 142.5","15.666667","-91.583332999999996",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
"83449","PUR008382","50123",NA,NA,"Coleosporiaceae","Coleosporium","viguierae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45672","Guatemala","Quetzaltenango",NA,"Lower N slopes of Volcan de Santa Maria, above Palojunoj","14.74122","-91.663939999999997","2500-2700",NA,NA,NA,NA,NA,NA,1940,"1940s"
"74216","PUR008876","65559",NA,NA,"Coleosporiaceae","Coleosporium","anceps",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1974,"45775","Guatemala","Quich‚",NA,"Guat. 15, 5 km. S of Chichicastenango, km. 139.6","15.454542","-90.438964999999996","1981.2",NA,NA,NA,NA,NA,NA,1970,"1970s"
"575","pur008383","1929",NA,NA,"Coleosporiaceae","Coleosporium","viguierae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45723","Guatemala","Sacatepequez","Antigua","Volcan de Agua","14.561109999999999","-90.734440000000006",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"74166","PUR008875","65552",NA,NA,"Coleosporiaceae","Coleosporium","anceps",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Verbesina","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1974,"45771","Guatemala","San Marcos",NA,"10 km. SW of Ciudad San Marcos","14.936124","-91.982787000000002",NA,NA,NA,NA,NA,NA,NA,1970,"1970s"
NA,"PUR008381","49866",NA,NA,"Coleosporiaceae","Coleosporium","viguierae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,"II, III","Asteraceae",NA,"Verbesina","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1937,"45961","Guatemala","Santa Rosa","Cuilopa",NA,"14.074166999999999","-90.416667000000004",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
"574","PUR013029","360",NA,NA,"Coleosporiaceae","Coleosporium","viburni",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Adoxaceae",NA,"Viburnum","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45723","Guatemala","Sacatepequez","Antigua","Volcan de Agua","14.561109999999999","-90.734440000000006",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"567","PUR013030","361",NA,NA,"Coleosporiaceae","Coleosporium","viburni",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Adoxaceae",NA,"Viburnum","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45723","Guatemala","Sacatepequez","Antigua","Volcan de Agua","14.561109999999999","-90.734440000000006",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"451","PUR013028","359",NA,NA,"Coleosporiaceae","Coleosporium","viburni",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Adoxaceae",NA,"Viburnum","sp.",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1918,"45678","Costa Rica","Cartago","Volcan de Irazu",NA,"9.9823880000000003","-83.849580000000003",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
"253","PUR014187","859",NA,NA,"Coleosporiaceae","Coleosporium","vernoniae",NA,"Berk. & M.A. Curtis",NA,NA,NA,NA,NA,NA,"Asteraceae","Cichorioideae","Elephantopus","sp., Lachrorhiza, Vernonia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45844","Costa Rica","Cartago","El Alto",NA,"9.8932470000000006","-83.941208000000003",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
